Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
567,Luke Schenn,27,ARI,D,78,2,0.01,0.09,0.1,0.03,1.09,1.21,1,8,9,3,39,0,68,21,-9,37.3,54.8,-17.5,-0.8,2.5,1.7,0,,,,schenlu01
568,Luke Witkowski,26,TBL,D,34,1,0,0.12,0.12,0.03,1.15,0.71,0,4,4,1,10,0,11,0,-1,14,12.9,1.1,0,0.7,0.7,0,,,,witkolu01
569,MacKenzie Weegar,23,FLA,D,3,0,0,0,0,0,1.33,1,0,0,0,0,2,1,1,0,0,1.6,1.6,0,-0.1,0.1,0.1,0,,,,weegama01
570,Magnus Hellberg,25,NYR,G,2,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,3.4,2.4,0,0,0,0.2,0,,,,hellbma01
571,Magnus Pääjärvi,25,STL,LW,32,6,0.25,0.16,0.41,0.18,0.19,1.59,9,5,14,6,20,2,9,0,9,13.6,10.6,2.9,1.2,0.8,2.1,0,,,,paajama01
572,Malcolm Subban,23,BOS,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.8,1.3,0,0,0,-0.1,0,,,,subbama01
573,Marc Methot,31,OTT,D,68,3,0,0.18,0.18,0.05,0.35,1.01,0,13,13,4,55,0,57,15,13,44.9,45.1,-0.2,-0.4,4.2,3.9,0,,,,methoma01
574,Marc Staal,30,NYR,D,72,4,0.04,0.1,0.14,0.05,0.47,0.97,3,8,11,4,57,1,68,21,9,46.4,50.2,-3.8,-0.3,3.1,2.8,0,,,,staalma01
575,Marc-André Fleury,32,PIT,G,38,0,0,0,0,0,0.16,0,0,0,0,0,103,25,106,26,0,78.2,76.3,0,0,0,6.4,0,,,,fleurma01
576,Marc-Édouard Vlasic,29,SJS,D,75,9,0.08,0.29,0.37,0.12,0.47,1.92,7,24,31,10,69,10,73,18,4,44.5,42,2.5,1.7,4.1,5.8,0,,,,vlasima01
577,Marco Scandella,26,MIN,D,71,5,0.06,0.13,0.18,0.06,0.35,1.24,4,10,14,5,54,1,72,17,-2,44.8,42.6,2.2,0.3,2,2.3,0,,,,scandma01
578,Marcus Foligno,25,BUF,LW,80,10,0.16,0.13,0.29,0.12,0.91,1.21,14,11,25,11,41,0,48,6,-1,38.6,42.4,-3.8,0.5,1.5,2.1,0,,,,foligma01
579,Marcus Johansson,26,WSH,LW,82,22,0.29,0.41,0.71,0.27,0.12,1.57,27,37,64,25,99,34,40,0,25,47.6,39.1,8.5,5.1,2.4,7.5,1,0,1,0,johanma03
580,Marcus Krüger,26,CHI,C,70,6,0.07,0.17,0.24,0.09,0.49,1.19,6,13,19,7,33,0,41,16,7,32.9,26.7,6.2,-0.3,1.2,0.9,0,,,,krugema01
581,Marcus Sorensen,24,SJS,RW,19,1,0.05,0.16,0.21,0.07,0.21,1.42,1,3,4,1,5,0,6,0,-1,7.5,6.2,1.3,0,0.2,0.2,0,,,,sorenma01
582,Marek Hrivík,25,NYR,LW,16,1,0,0.13,0.13,0.03,0.13,0.94,0,2,2,1,4,1,7,1,-3,5.7,5.5,0.3,-0.2,0,-0.2,0,,,,hrivima01
583,Marek Langhamer,22,ARI,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.4,0,0,0,0,0,,,,langhma01
584,Marek Mazanec,25,NSH,G,4,0,0,0.25,0.25,0.07,0,0,0,1,1,0,7,2,14,4,0,6.5,5.1,0,0,0,-0.2,0,,,,mazanma01
585,Marián Gáborík,34,LAK,RW,56,8,0.18,0.2,0.38,0.15,0.32,2.2,11,12,23,9,36,11,29,0,-4,32.4,23.4,9,1.1,1.1,2.2,3,0,3,0,gaborma01
586,Marián Hossa,38,CHI,RW,73,19,0.36,0.26,0.62,0.26,0.11,2.29,29,21,50,22,57,12,55,17,7,38.7,39.1,-0.4,4.4,1.4,5.8,1,0,1,0,hossama01
587,Mark Barberio,26,TOT,D,60,4,0.03,0.18,0.22,0.07,0.23,1.33,2,12,14,4,41,8,38,0,-5,35.3,37.2,-1.9,0.3,2.3,2.6,0,,,,barbema01
588,Mark Borowiecki,27,OTT,D,70,1,0.01,0.03,0.04,0.02,2.2,0.71,1,2,3,1,24,0,38,11,-3,30.4,31.1,-0.7,-0.8,2,1.3,0,,,,borowma01
589,Mark Fayne,29,EDM,D,4,1,0,0.5,0.5,0.14,0,1,0,2,2,1,2,0,1,0,1,1.6,1.7,-0.1,0.2,0.1,0.3,0,,,,faynema01
590,Mark Giordano,33,CGY,D,81,13,0.15,0.33,0.48,0.17,0.73,1.86,13,30,43,15,103,27,83,30,22,56.4,47.3,9.1,3.1,6.3,9.4,1,0,1,0,giordma01
591,Mark Jankowski,22,CGY,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,,,,jankoma01
592,Mark Letestu,31,EDM,C,78,14,0.21,0.24,0.45,0.18,0.22,1.54,18,21,39,16,63,32,53,21,-2,25,29.1,-4.2,2.6,1.1,3.7,9,4,5,44.4,letesma01
593,Mark McNeill,23,DAL,RW,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0.5,0.5,0,0,0,-0.1,0,,,,mcneima01
594,Mark Pysyk,25,FLA,D,82,6,0.05,0.16,0.21,0.07,0.12,1.05,4,14,18,6,51,0,73,22,0,42.3,48.3,-6,0.4,3.8,4.3,0,,,,pysykma01
595,Mark Scheifele,23,WPG,C,79,31,0.41,0.63,1.04,0.39,0.48,2.03,35,55,90,34,119,28,82,8,18,57.3,49.7,7.6,8.1,2.2,10.3,3,1,2,33.3,scheima01
596,Mark Stone,24,OTT,RW,71,21,0.31,0.45,0.76,0.29,0.35,1.89,24,35,59,23,87,30,46,1,12,41.7,35.9,5.8,4.8,2.1,6.8,2,0,2,0,stonema01
597,Mark Streit,39,TOT,D,68,9,0.09,0.31,0.4,0.13,0.41,1.68,7,22,29,10,56,21,50,2,-12,45.3,41.7,3.7,2.1,1.8,3.9,0,,,,streima01
598,Mark Stuart,32,WPG,D,42,2,0.05,0.05,0.1,0.04,0.64,0.57,2,2,4,2,17,0,28,15,4,15.9,18.1,-2.2,0,1.1,1.1,0,,,,stuarma01
599,Marko Daňo,22,WPG,C,38,4,0.11,0.18,0.29,0.11,0.26,1.16,4,8,12,4,15,6,9,0,0,11.6,11.4,0.2,0.5,0.4,0.9,0,,,,danoma01
600,Markus Granlund,23,VAN,C,69,14,0.28,0.19,0.46,0.2,0.2,1.77,21,14,35,15,48,15,63,10,-19,35.6,41.7,-6.1,2.4,0.8,3.2,4,2,2,50,granlma01
601,Markus Hännikäinen,23,CBJ,LW,10,1,0.1,0.1,0.2,0.08,0.6,0.8,1,1,2,1,4,0,5,1,0,3.7,2.4,1.4,0.1,0.1,0.2,0,,,,hannima01
602,Markus Nutivaara,22,CBJ,D,66,2,0.03,0.08,0.11,0.04,0.09,1,2,5,7,2,32,1,26,1,7,31.7,34.7,-3,-0.1,2.3,2.2,0,,,,nutivma01
603,Martin Frk,23,CAR,RW,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3,0,-3,0.3,0.5,-0.2,0,-0.1,-0.2,0,,,,frkma01
604,Martin Hanzal,29,TOT,C,71,16,0.28,0.27,0.55,0.22,0.75,2.38,22,21,43,18,60,19,70,12,-17,35.8,41.1,-5.3,3,0.7,3.7,0,,,,hanzama01
605,Martin Jones,27,SJS,G,65,0,0,0,0,0,0,0,0,0,0,0,173,33,152,32,0,125,107.1,0,0,0,9.9,0,,,,jonesma02
606,Martin Marinčin,24,TOR,D,25,2,0.04,0.24,0.28,0.09,0.64,0.88,1,7,8,2,21,0,22,4,3,17.8,15.7,2.1,0.3,1,1.4,0,,,,marinma01
607,Mason Raymond,31,ANA,LW,4,0,0,0,0,0,0,0.75,0,0,0,0,0,0,2,0,-2,1.4,1.4,0,-0.1,0,-0.1,0,,,,raymoma01
608,Mathew Barzal,19,NYI,C,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,-2,0.5,1.8,-1.3,-0.1,-0.1,-0.1,0,,,,barzama01
609,Mathew Dumba,22,MIN,D,76,12,0.14,0.3,0.45,0.16,0.78,1.72,12,25,37,13,92,21,61,5,15,50.9,47.3,3.5,3.1,3.9,6.9,0,,,,dumbama01
610,Mathieu Perreault,29,WPG,C,65,16,0.2,0.49,0.69,0.24,0.46,2.06,14,35,49,17,75,28,58,0,-11,37.5,34.2,3.2,3.5,0.5,4,1,1,0,100,perrema01
611,Mats Zuccarello,29,NYR,RW,80,20,0.19,0.55,0.74,0.25,0.33,2.36,17,48,65,22,89,25,53,4,15,53.5,44.3,9.2,4,2,6,7,4,3,57.1,zuccama01
612,Matt Bartkowski,28,CGY,D,24,1,0.04,0.04,0.08,0.03,1.08,0.67,1,1,2,1,13,0,20,3,-4,11,15.7,-4.7,-0.1,0.5,0.4,0,,,,bartkma01
613,Matt Beleskey,28,BOS,LW,49,3,0.06,0.1,0.16,0.06,0.96,1.61,3,5,8,3,18,6,23,0,-10,20.3,15.2,5,-0.6,0.4,-0.2,0,,,,belesma01
614,Matt Benning,22,EDM,D,62,5,0.05,0.19,0.24,0.08,0.47,1.11,3,13,16,5,49,4,40,3,8,40.9,36.8,4.1,0.7,2.7,3.5,0,,,,bennima01
615,Matt Calvert,27,CBJ,LW,65,7,0.15,0.08,0.23,0.11,0.74,1.42,11,5,16,7,30,1,46,12,-4,26.5,32.6,-6.1,0.4,0.7,1.1,0,,,,calvema01
616,Matt Carle,32,NSH,D,6,0,0,0.17,0.17,0.05,0,0.33,0,1,1,0,3,0,6,2,-1,2.5,2.7,-0.2,0,0.1,0.1,0,,,,carlema01
617,Matt Cullen,40,PIT,C,72,12,0.18,0.25,0.43,0.16,0.42,1.29,14,20,34,13,44,5,63,28,4,31.8,29.5,2.3,2,0.9,2.9,0,,,,cullema01
618,Matt Duchene,26,COL,C,77,16,0.23,0.3,0.53,0.21,0.16,2.08,20,25,45,18,54,12,88,12,-34,44.3,45.6,-1.3,2.6,0.5,3.1,3,1,2,33.3,duchema01
619,Matt Greene,33,LAK,D,26,1,0.04,0.04,0.08,0.03,0.73,0.54,1,1,2,1,9,0,7,1,3,9.9,10.9,-1,-0.1,1.2,1.2,0,,,,greenma01
620,Matt Grzelcyk,23,BOS,D,2,0,0,0,0,0,1,2,0,0,0,0,2,0,2,0,0,1.3,1.4,0,0,0.1,0,0,,,,grzelma01
621,Matt Hendricks,35,EDM,LW,42,3,0.1,0.07,0.17,0.07,0.69,1,4,3,7,3,12,0,23,9,-3,12.8,13.4,-0.6,0,0.4,0.3,1,0,1,0,hendrma01
622,Matt Hunwick,31,TOR,D,72,5,0.01,0.25,0.26,0.08,0.25,1.01,1,20,21,6,45,0,58,19,8,43.3,42.4,0.9,0.6,2.9,3.6,0,,,,hunwima01
623,Matt Irwin,29,NSH,D,74,5,0.04,0.15,0.19,0.06,0.35,1.32,3,12,15,5,48,0,42,9,15,38.6,35.2,3.4,0.4,3.6,4,0,,,,irwinma01
624,Matt Martin,27,TOR,LW,82,4,0.06,0.05,0.11,0.05,1.5,0.8,6,4,10,4,20,0,22,2,0,23.8,25.7,-1.9,-0.5,0.7,0.2,0,,,,martima02
625,Matt Moulson,33,BUF,LW,81,13,0.17,0.22,0.4,0.15,0.12,1.65,15,20,35,14,50,27,27,0,-4,29.8,26.6,3.2,2.5,1,3.5,1,0,1,0,moulsma01
626,Matt Murray,22,PIT,G,49,1,0,0.04,0.04,0.01,0,0,0,2,2,1,167,35,111,25,0,105.9,87,0,0,0,10.3,0,,,,murrama02
627,Matt Niskanen,30,WSH,D,78,12,0.06,0.44,0.5,0.15,0.41,1.97,6,37,43,13,85,18,68,21,20,53.5,49.8,3.8,2.7,4.8,7.4,0,,,,niskama01
628,Matt Puempel,24,TOT,LW,40,4,0.15,0.08,0.23,0.1,0.28,1.1,7,3,10,5,11,3,19,0,-11,11.3,11.6,-0.3,0.6,-0.1,0.5,0,,,,puempma01
629,Matt Read,30,PHI,RW,63,8,0.16,0.14,0.3,0.12,0.13,1.46,11,10,21,9,31,6,27,5,3,24,24.1,-0.1,0.8,1.2,2,1,0,1,0,readma01
630,Matt Stajan,33,CGY,C,81,8,0.07,0.21,0.28,0.09,0.49,0.73,7,19,26,9,31,0,49,21,3,25.9,27.7,-1.9,0.3,1.4,1.6,0,,,,stajama01
631,Matt Tennyson,26,CAR,D,45,2,0,0.13,0.13,0.04,0.13,0.8,0,7,7,2,21,0,35,1,-13,20.4,27.7,-7.2,-0.1,0.4,0.3,0,,,,tennyma01
632,Matthew Lorito,26,DET,LW,2,0,0,0.5,0.5,0.14,0,3,0,1,1,0,2,1,1,0,0,1.3,1.2,0.1,0,0,0.1,0,,,,loritma01
633,Matthew Nieto,24,TOT,LW,59,5,0.12,0.1,0.22,0.09,0.14,1.44,8,6,14,6,18,1,43,14,-12,26.2,25.3,0.9,-0.3,0.7,0.4,0,,,,nietoma01
634,Matthew Peca,23,TBL,C,10,1,0.1,0.1,0.2,0.08,0.2,0.9,1,1,2,1,2,0,5,0,-3,2,4.5,-2.5,0,0,0,0,,,,pecama01
635,Matthew Tkachuk,19,CGY,LW,76,16,0.17,0.46,0.63,0.21,1.38,1.87,14,38,52,18,70,20,37,1,14,39.8,34.8,4.9,3.5,1.9,5.4,0,,,,tkachma01
636,Mattias Ekholm,26,NSH,D,82,7,0.04,0.24,0.28,0.09,0.41,1.46,3,22,25,8,71,9,81,23,4,62.1,53.3,8.7,0.5,4.1,4.6,0,,,,ekholma01
637,Max Domi,21,ARI,LW,59,13,0.15,0.49,0.64,0.22,0.68,1.83,10,32,42,14,56,17,50,2,-9,30.5,38,-7.5,2.4,0.8,3.2,1,0,1,0,domima01
638,Max McCormick,24,OTT,RW,7,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,-3,1.1,2,-0.8,-0.1,-0.1,-0.2,0,,,,mccorma01
639,Max Pacioretty,28,MTL,LW,81,28,0.43,0.4,0.83,0.34,0.47,3.31,39,35,74,31,92,26,61,10,15,53.3,47.4,5.8,6.9,2.4,9.3,4,0,4,0,pacioma01
640,Melker Karlsson,26,SJS,C,67,9,0.16,0.16,0.33,0.13,0.33,1.09,12,12,24,10,28,0,35,13,7,25.5,23.6,1.8,1.2,1.4,2.6,0,,,,karlsme01
641,Michael Bournival,24,TBL,LW,19,1,0.11,0.05,0.16,0.07,0.11,1.32,2,1,3,1,3,0,6,0,-3,6.4,6.3,0.1,0,0.1,0.1,0,,,,bournmi01
642,Michael Chaput,24,VAN,C,68,4,0.06,0.07,0.13,0.05,0.43,0.94,4,5,9,4,16,0,31,3,-12,23.1,30.3,-7.2,-0.6,0.5,-0.1,0,,,,chapumi01
643,Michael Del Zotto,26,PHI,D,51,7,0.12,0.24,0.35,0.13,0.55,1.8,7,13,20,7,38,2,51,11,-5,30.9,29.2,1.8,1.4,2.1,3.5,0,,,,delzomi01
644,Michael Frolík,28,CGY,RW,82,16,0.21,0.33,0.54,0.2,0.71,2.46,19,30,49,19,71,13,61,17,13,46.3,40.9,5.4,2.7,2.2,4.9,0,,,,frolimi01
645,Michael Grabner,29,NYR,RW,76,18,0.36,0.17,0.53,0.24,0.13,2.13,30,14,44,20,56,0,42,8,22,35.3,42.7,-7.4,4.4,1.9,6.3,1,0,1,0,grabnmi01
646,Michael Hutchinson,26,WPG,G,28,0,0,0,0,0,0,0,0,0,0,0,51,11,67,18,0,33.7,39.9,0,0,0,3.2,0,,,,hutchmi01
647,Michael Kapla,22,NJD,D,5,0,0,0,0,0,0,0.8,0,0,0,0,2,0,4,1,-1,3.8,4.1,-0.3,-0.1,0.1,0,0,,,,kaplami01
648,Michael Leighton,35,CAR,G,4,0,0,0.25,0.25,0.07,0,0,0,1,1,0,13,3,12,1,0,7.8,6.8,0,0,0,0.1,0,,,,leighmi01
649,Michael Liambas,27,NSH,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0.1,0.3,-0.2,0,0,-0.1,0,,,,liambmi01
650,Michael McCarron,21,MTL,RW,31,2,0.03,0.13,0.16,0.05,1.32,1,1,4,5,2,9,2,11,0,-4,8.2,10.4,-2.2,-0.2,0.2,0,0,,,,mccarmi01
651,Michael Raffl,28,PHI,LW,52,5,0.15,0.06,0.21,0.1,0.38,1.21,9,3,12,6,19,0,27,1,-7,22.6,25.4,-2.8,0.2,0.6,0.7,0,,,,rafflmi01
652,Michael Sgarbossa,24,TOT,C,38,3,0.05,0.18,0.24,0.08,0.24,0.87,2,7,9,3,12,2,16,1,-5,13.2,12,1.2,0,0.3,0.4,0,,,,sgarbmi01
653,Michael Stone,26,TOT,D,64,5,0.05,0.19,0.23,0.08,0.5,1.27,3,13,16,5,46,8,53,15,0,34.4,47.1,-12.8,0.4,2.9,3.3,0,,,,stonemi01
654,Michael Zalewski,24,VAN,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0.6,-0.6,0,0,-0.1,0,,,,zalewmi01
655,Michal Kempný,26,CHI,D,50,3,0.04,0.12,0.16,0.05,0.44,1.34,2,7,9,3,29,0,34,7,1,30.7,26.2,4.4,0.2,1.4,1.6,0,,,,kempnmi01
656,Michal Neuvirth,28,PHI,G,28,0,0,0,0,0,0.07,0,0,0,0,0,46,15,64,13,0,41.7,37.7,0,0,0,1.9,0,,,,neuvimi01
657,Michal Rozsíval,38,CHI,D,22,1,0.05,0.09,0.14,0.05,0.64,0.73,1,2,3,1,8,0,13,2,-3,10.8,13,-2.1,0,0.4,0.4,0,,,,rozsimi01
658,Micheal Ferland,24,CGY,LW,76,11,0.2,0.13,0.33,0.14,0.66,1.39,17,11,28,12,37,5,34,1,-1,30.4,32.4,-2,1.9,1,2.9,0,,,,ferlami01
659,Micheal Haley,30,SJS,C,58,4,0.03,0.17,0.21,0.06,2.21,0.64,2,11,13,4,22,0,16,0,6,18.8,17.4,1.4,0,0.9,1,0,,,,haleymi01
660,Miikka Salomäki,23,NSH,RW,5,0,0,0,0,0,0.4,0.6,0,0,0,0,1,0,3,1,-1,1.3,2.1,-0.8,-0.2,0,-0.1,0,,,,salommi01
661,Mika Zibanejad,23,NYR,C,56,14,0.25,0.41,0.66,0.25,0.29,2.13,15,25,40,15,63,18,39,3,9,31.9,29.3,2.7,3,1.2,4.2,4,1,3,25,zibanmi01
662,Mikael Backlund,27,CGY,C,81,20,0.27,0.38,0.65,0.24,0.44,2.43,24,34,58,22,80,22,68,19,9,42.8,38.3,4.5,4.1,2.1,6.2,1,0,1,0,backlmi01
663,Mikael Granlund,24,MIN,C,81,26,0.32,0.53,0.85,0.32,0.15,2.19,29,47,76,29,97,25,68,19,23,49,37.2,11.8,6.2,2.3,8.5,1,0,1,0,granlmi01
664,Mike Blunden,30,OTT,RW,2,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0.2,0.9,-0.7,0,0,0,0,,,,blundmi01
665,Mike Cammalleri,34,NJD,LW,61,11,0.16,0.34,0.51,0.18,0.34,2.33,11,23,34,12,48,13,44,1,-9,31.6,34.6,-3,1.6,1.2,2.8,4,2,2,50,cammami01
666,Mike Condon,26,TOT,G,41,0,0,0,0,0,0.1,0,0,0,0,0,94,21,96,19,0,65.4,66.5,0,0,0,6.8,0,,,,condomi01
667,Mike Fisher,36,NSH,C,72,17,0.25,0.33,0.58,0.23,0.76,1.67,20,26,46,18,64,24,59,21,1,34.3,30.1,4.2,3.4,1.3,4.7,0,,,,fishemi01
668,Mike Green,31,DET,D,72,14,0.19,0.31,0.5,0.19,0.56,1.74,15,24,39,15,71,20,73,3,-20,54,52.8,1.2,3.4,2.4,5.8,0,,,,greenmi03
669,Mike Hoffman,27,OTT,LW,74,24,0.35,0.47,0.82,0.32,0.69,3.03,29,38,67,26,89,32,40,0,17,34.7,36.6,-2,6,2.2,8.3,1,0,1,0,hoffmmi02
670,Mike Matheson,22,FLA,D,81,7,0.09,0.12,0.21,0.08,0.44,2.21,8,11,19,7,62,4,80,17,-5,48,54.6,-6.7,0.5,3.9,4.4,0,,,,mathemi01
671,Mike Reilly,23,MIN,D,17,1,0.06,0,0.06,0.03,0.12,1.12,1,0,1,1,9,0,8,0,1,8.6,7.3,1.3,0,0.4,0.4,0,,,,reillmi01
672,Mike Ribeiro,36,NSH,C,46,8,0.09,0.46,0.54,0.17,0.3,0.83,4,23,27,8,38,11,33,1,-5,27.9,26.6,1.2,1.2,0.6,1.8,0,,,,ribeimi01
673,Mike Smith,34,ARI,G,55,0,0,0,0,0,0.25,0.02,0,0,0,0,118,26,155,33,0,86.9,121.3,0,0,0,10.9,0,,,,smithmi01
674,Mike Vecchione,23,PHI,RW,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,-1,0.6,1,-0.4,0,0,-0.1,0,,,,vecchmi01
675,Mikhail Grigorenko,22,COL,C,75,9,0.13,0.17,0.31,0.12,0.24,1.13,11,14,25,10,35,6,52,9,-14,26.2,35.7,-9.5,0.7,0.9,1.6,0,,,,grigomi01
676,Mikhail Sergachev,18,MTL,D,4,0,0,0,0,0,0,0.5,0,0,0,0,3,0,2,0,1,1.8,3.8,-2,-0.1,0.2,0.1,0,,,,sergami01
677,Mikkel Bødker,27,SJS,LW,81,10,0.12,0.2,0.32,0.12,0.12,1.51,11,17,28,11,48,7,50,9,0,39.7,35.9,3.8,0.7,1.5,2.1,1,0,1,0,boedkmi01
678,Mikko Koivu,33,MIN,C,80,21,0.23,0.5,0.73,0.26,0.43,1.74,20,44,64,23,99,28,63,19,27,46.9,37.5,9.5,4.1,2.4,6.6,4,2,2,50,koivumi01
679,Mikko Rantanen,20,COL,RW,75,16,0.27,0.24,0.51,0.21,0.29,1.77,22,20,42,17,69,19,76,1,-25,46.8,51,-4.2,2.6,0.8,3.5,2,0,2,0,rantami01
680,Milan Lucic,28,EDM,LW,82,20,0.28,0.33,0.61,0.24,0.61,2.13,25,30,55,22,86,38,52,1,-3,52.6,51.5,1.1,4.3,1.4,5.7,0,,,,lucicmi01
681,Milan Michálek,32,TOR,LW,5,1,0.2,0.2,0.4,0.16,0.4,1.2,1,1,2,1,2,0,4,0,-2,1.9,1.6,0.3,0.1,0,0.1,0,,,,michami01
682,Miles Wood,21,NJD,LW,60,7,0.13,0.15,0.28,0.11,1.43,1.75,9,10,19,8,26,10,37,1,-21,22.7,25.7,-2.9,0.6,0.3,0.9,0,,,,woodmi01
683,Mirco Müller,21,SJS,D,4,1,0.25,0.25,0.5,0.2,0,0.75,1,1,2,1,3,0,1,0,2,2,1.4,0.5,0.3,0.3,0.5,0,,,,muellmi01
684,Mitch Callahan,25,DET,RW,4,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.7,0.4,0.3,-0.1,0,0,0,,,,callami01
685,Mitch Marner,19,TOR,C,77,22,0.25,0.55,0.79,0.29,0.49,2.29,21,46,67,24,84,28,58,0,0,47.2,49.2,-2,5.4,1.2,6.6,8,3,5,37.5,marnemi01
686,Morgan Rielly,22,TOR,D,76,9,0.08,0.28,0.36,0.12,0.28,2.25,7,23,30,10,70,8,105,21,-20,60.9,59.8,1.1,1.6,1.3,2.9,0,,,,riellmo01
687,Nail Yakupov,23,STL,RW,40,3,0.08,0.15,0.23,0.08,0.35,0.88,3,7,10,4,17,1,20,0,-3,15.2,13,2.2,0.1,0.4,0.5,1,0,1,0,yakupna01
688,Nate Prosser,30,MIN,D,39,2,0.05,0.13,0.18,0.06,0.31,0.51,2,5,7,2,20,1,20,1,0,17.1,17.2,-0.1,0.4,0.8,1.2,0,,,,prossna01
689,Nate Schmidt,25,WSH,D,60,5,0.05,0.23,0.28,0.09,0.27,1,3,15,18,6,49,3,28,4,22,39.4,29.4,10,1,3.5,4.5,0,,,,schmina01
690,Nate Thompson,32,ANA,C,30,1,0.03,0.03,0.07,0.03,0.47,0.63,1,1,2,1,6,0,4,1,4,7.7,8.9,-1.2,-0.5,0.5,0,0,,,,thompna01
691,Nathan Beaulieu,24,MTL,D,74,9,0.05,0.32,0.38,0.12,0.59,1.59,4,26,30,9,78,17,57,4,8,51.1,51.2,-0.1,1.7,3.9,5.6,0,,,,beaulna01
692,Nathan MacKinnon,21,COL,C,82,19,0.2,0.45,0.65,0.23,0.2,3.06,18,41,59,21,84,23,95,20,-14,53,51.4,1.6,3.1,1.7,4.8,3,1,2,33.3,mackina01
693,Nazem Kadri,26,TOR,C,82,26,0.39,0.35,0.74,0.31,1.16,2.88,35,32,67,28,87,29,63,0,-7,51.7,46.9,4.9,6.6,1,7.6,2,0,2,0,kadrina01
694,Nelson Nogier,20,WPG,D,10,0,0,0,0,0,0.5,0.8,0,0,0,0,3,0,4,0,-1,4.9,4.6,0.3,-0.1,0.1,-0.1,0,,,,nogiene01
695,Nic Dowd,26,LAK,C,70,8,0.09,0.23,0.31,0.11,0.36,1.11,7,17,24,8,30,14,33,1,-15,28.7,19.8,9,0.6,0.7,1.3,2,0,2,0,dowdni01
696,Nic Petan,21,WPG,LW,54,4,0.02,0.22,0.24,0.07,0.22,1.06,1,13,14,4,24,14,23,0,-13,14.2,16.5,-2.3,-0.1,0,-0.1,0,,,,petanni01
697,Nicholas Baptiste,21,BUF,RW,14,2,0.21,0.07,0.29,0.14,0.43,1.14,3,1,4,2,6,1,4,0,1,3.6,4.5,-0.9,0.4,0.2,0.6,0,,,,baptini01
698,Nick Bjugstad,24,FLA,C,54,6,0.13,0.13,0.26,0.11,0.41,1.69,8,8,16,7,24,9,34,0,-19,20.9,29.4,-8.5,0.3,0.1,0.5,3,0,3,0,bjugsni01
699,Nick Bonino,28,PIT,C,80,15,0.23,0.24,0.46,0.19,0.2,1.78,20,21,41,17,53,15,65,22,-5,38.5,41.5,-3,2.3,0.7,3,3,0,3,0,boninni01
700,Nick Cousins,23,PHI,C,60,6,0.1,0.17,0.27,0.1,0.52,1.65,7,11,18,7,21,3,25,0,-6,24.4,21.3,3.1,0.4,0.7,1.1,6,0,6,0,cousini01
701,Nick Foligno,29,CBJ,LW,79,21,0.33,0.32,0.65,0.27,0.7,2.34,29,27,56,23,83,34,57,4,-4,44,42.7,1.3,4.6,1.3,5.9,0,,,,foligni01
702,Nick Holden,29,NYR,D,80,12,0.14,0.29,0.43,0.15,0.44,1.05,12,25,37,13,83,10,76,16,13,54.4,60.2,-5.8,2.9,3.9,6.8,0,,,,holdeni01
703,Nick Jensen,26,DET,D,49,5,0.08,0.18,0.27,0.09,0.24,1.2,4,10,14,5,32,0,48,9,-7,32.3,30.5,1.8,0.8,1.5,2.3,0,,,,jenseni02
704,Nick Lappin,24,NJD,RW,43,3,0.09,0.07,0.16,0.07,0.4,1.33,4,3,7,3,14,0,32,0,-17,15.5,20.1,-4.6,-0.2,0,-0.2,0,,,,lappini01
705,Nick Leddy,25,NYI,D,81,16,0.14,0.43,0.57,0.19,0.15,1.69,12,38,50,17,97,26,80,6,-3,59.2,68.9,-9.7,4.1,2.9,7,2,1,1,50,leddyni01
706,Nick Paul,21,OTT,LW,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,-2,1.3,0.7,0.6,0,-0.1,-0.1,0,,,,paulni01
707,Nick Ritchie,21,ANA,LW,77,11,0.18,0.18,0.36,0.15,0.81,1.94,15,15,30,12,39,4,32,1,4,43.5,33.2,10.3,1.9,1.3,3.2,2,0,2,0,ritchni01
708,Nick Schmaltz,20,CHI,LW,61,9,0.1,0.36,0.46,0.15,0.1,1.08,7,24,31,10,39,6,23,0,10,26.9,29.8,-2.9,1.5,1.2,2.7,1,0,1,0,schmani01
