Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
570,Josiah Slavin,23,CHI,LW,15,0,0,0.07,0.07,0.02,0.27,0.87,0,1,1,0,2,0,10,8,0,5.3,6.8,-1.5,-0.4,0.3,-0.2,0,,,,slavijo01
571,Juho Lammikko,26,VAN,RW,75,6,0.09,0.11,0.2,0.08,0.19,0.89,7,8,15,6,28,1,51,18,-6,27,33.2,-6.1,-0.4,0.9,0.4,0,,,,lammiju01
572,Jujhar Khaira,27,CHI,LW,27,2,0.11,0,0.11,0.06,0.48,1.19,3,0,3,2,5,0,16,7,-4,10.6,12.1,-1.5,-0.5,0.4,-0.1,0,,,,khairju01
573,Julien Gauthier,24,NYR,RW,49,3,0.06,0.08,0.14,0.05,0.16,1.41,3,4,7,3,14,0,23,0,-9,22.2,22.5,-0.3,-0.4,0.3,-0.1,0,,,,gauthju01
574,Justin Bailey,26,VAN,RW,14,0,0,0,0,0,0.43,1.14,0,0,0,0,1,0,10,4,-5,3.1,6.1,-3,-0.4,0,-0.4,0,,,,baileju01
575,Justin Barron,20,TOT,D,7,1,0.14,0.14,0.29,0.12,0,1.86,1,1,2,1,5,0,8,0,-3,4.7,5.9,-1.1,0.1,0,0.2,0,,,,barroju01
576,Justin Braun,34,TOT,D,69,7,0.09,0.17,0.26,0.1,0.52,1.06,6,11,17,6,46,0,69,25,2,37.3,45.2,-7.8,0.7,3.2,3.9,0,,,,braunju01
577,Justin Danforth,28,CBJ,RW/C,45,6,0.22,0.09,0.31,0.14,0.22,1.6,10,4,14,7,24,2,29,2,-5,18.7,24.5,-5.8,0.7,0.4,1.1,0,,,,danfoju01
578,Justin Dowling,31,VAN,C,22,2,0.09,0.09,0.18,0.07,0.09,0.77,2,2,4,2,6,1,8,0,-3,5.3,8.2,-2.9,0,0.1,0.1,0,,,,dowliju01
579,Justin Faulk,29,STL,D,76,17,0.21,0.41,0.62,0.22,0.57,2.2,15,29,44,16,121,14,79,13,41,68.5,70,-1.6,3.8,6,9.8,0,,,,faulkju01
580,Justin Holl,30,TOR,D,69,7,0.04,0.29,0.33,0.1,0.59,0.93,3,19,22,7,71,1,77,21,14,58,50.6,7.3,0.8,3.3,4.1,0,,,,hollju01
581,Justin Schultz,31,WSH,D,74,7,0.05,0.26,0.31,0.1,0.22,1.24,4,18,22,7,53,9,59,0,-15,46.4,45.3,1.1,1.1,1.4,2.5,0,,,,schulju01
582,Justus Annunen,21,COL,G,2,0,0,0.5,0.5,0.14,0,0,0,1,1,0,8,3,7,2,0,3.4,2.1,,0,0,0.1,0,,,,annunju01
583,Juuse Saros,26,NSH,G,67,0,0,0,0,0,0,0,0,0,0,0,201,50,173,46,0,121.5,129.5,,0,0,14,0,,,,sarosju01
584,Juuso Riikola,28,PIT,D,5,0,0,0.2,0.2,0.05,0.4,1.4,0,1,1,0,4,0,2,0,2,3.4,3,0.4,0,0.3,0.3,0,,,,riikoju01
585,Juuso Välimäki,23,CGY,D,9,1,0,0.22,0.22,0.06,1.11,1.22,0,2,2,1,5,0,5,0,0,5.7,5.2,0.4,0,0.3,0.3,0,,,,valimju01
586,K'Andre Miller,22,NYR,D,82,7,0.09,0.16,0.24,0.09,0.29,1.24,7,12,19,7,76,1,64,12,23,61.2,63.9,-2.7,0.5,5.9,6.4,1,1,0,100,milleka01
587,Kaapo Kähkönen,25,TOT,G,36,0,0,0.03,0.03,0.01,0.06,0,0,1,1,0,97,20,93,24,0,62.2,65.8,,0,0,6.4,0,,,,kahkoka01
588,Kaapo Kakko,20,NYR,RW,43,7,0.16,0.26,0.42,0.16,0.23,1.44,7,10,17,7,34,8,20,3,9,24.3,20.5,3.8,0.5,1.2,1.7,3,1,2,33.3,kakkoka01
589,Kaedan Korczak,21,VEG,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6,1.2,-0.5,0,0.1,0.1,0,,,,korczka01
590,Kailer Yamamoto,23,EDM,RW,81,16,0.25,0.26,0.51,0.2,0.49,1.41,19,20,39,16,72,9,74,10,-1,52.8,54.2,-1.4,2.1,1.3,3.4,1,0,1,0,yamamka01
591,Kale Clague,23,TOT,D,36,3,0.06,0.22,0.28,0.09,0.56,0.72,2,8,10,3,18,3,27,2,-10,18.8,25.1,-6.3,0.4,0.5,1,0,,,,claguka01
592,Karel Vejmelka,25,ARI,G,52,0,0,0,0,0,0,0,0,0,0,0,107,13,170,39,0,81.7,117.5,,0,0,7.7,0,,,,vejmeka01
593,Karson Kuhlman,26,TOT,C,44,3,0.07,0.16,0.23,0.08,0.14,1.55,3,7,10,4,14,0,23,7,-2,19.9,18.5,1.4,-0.2,0.6,0.4,0,,,,kuhlmka01
594,Kasper Björkqvist,24,PIT,RW,6,1,0.17,0,0.17,0.09,0.33,1.33,1,0,1,1,1,0,3,1,-1,1.8,1.6,0.3,0,0,0.1,0,,,,bjorkka01
595,Kasperi Kapanen,25,PIT,RW,79,11,0.14,0.27,0.41,0.15,0.2,1.63,11,20,31,11,49,6,41,0,2,45,38.7,6.3,0.9,1.4,2.3,2,0,2,0,kapanka01
596,Keegan Kolesar,24,VEG,RW,77,9,0.09,0.22,0.31,0.11,0.88,1.22,7,16,23,8,38,3,48,7,-6,38.5,37.8,0.8,0.3,0.8,1.1,0,,,,koleske01
597,Keith Kinkaid,32,NYR,G,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,,1.9,1.8,,0,0,0.3,0,,,,kinkake01
598,Keith Yandle,35,PHI,D,77,5,0.01,0.23,0.25,0.07,0.18,1.36,1,17,18,5,40,15,72,0,-47,34.8,47.7,-12.8,0.6,-1,-0.4,0,,,,yandlke01
599,Kent Johnson,19,CBJ,C,9,1,0,0.33,0.33,0.09,0.22,0.56,0,3,3,1,6,2,2,0,2,3.2,2.6,0.7,0,0.2,0.2,0,,,,johnske01
600,Kevin Bahl,21,NJD,D,17,1,0.06,0.18,0.24,0.08,0.59,0.94,1,3,4,1,11,0,19,2,-6,9.3,11.3,-2,0.2,0.1,0.3,0,,,,bahlke01
601,Kevin Connauton,31,TOT,D,39,1,0.03,0.05,0.08,0.03,0.1,0.77,1,2,3,1,22,0,27,2,-3,21.6,23.7,-2.1,-0.2,0.7,0.5,0,,,,connake01
602,Kevin Fiala,25,MIN,LW,82,32,0.4,0.63,1.04,0.39,0.63,3.2,32,50,82,31,110,23,74,10,23,60.5,44.1,16.4,7.4,1.8,9.2,9,4,5,44.4,fialake01
603,Kevin Hayes,29,PHI,RW,48,11,0.21,0.44,0.65,0.23,0.54,2.63,10,20,30,11,43,8,61,6,-20,26.5,33.3,-6.7,1.6,0.4,2,1,1,0,100,hayeske01
604,Kevin Labanc,26,SJS,RW,21,2,0.14,0.14,0.29,0.12,0.29,1.71,3,3,6,2,10,6,8,0,-4,7.6,7.2,0.3,0.1,0.3,0.4,0,,,,labanke01
605,Kevin Lankinen,26,CHI,G,32,0,0,0.03,0.03,0.01,0,0,0,1,1,0,83,20,106,21,0,56.6,63.8,,0,0,3.8,0,,,,lankike01
606,Kevin Rooney,28,NYR,C,61,5,0.1,0.1,0.2,0.08,0.3,1.16,6,6,12,5,19,0,30,10,-1,21,29.3,-8.3,-0.6,1,0.4,1,0,1,0,rooneke01
607,Kevin Shattenkirk,33,ANA,D,82,12,0.1,0.33,0.43,0.14,0.44,1.99,8,26,34,11,89,25,92,19,-9,56.9,63,-6.2,2,3.7,5.7,4,1,3,25,shattke01
608,Kevin Stenlund,25,CBJ,C,3,0,0,0,0,0,0.67,1,0,0,0,0,0,0,0,0,0,0.8,0.9,-0.1,-0.1,0,0,0,,,,stenlke01
609,Kiefer Sherwood,26,COL,RW,11,1,0.09,0.09,0.18,0.07,0,0.82,1,1,2,1,5,0,2,0,3,4.2,2.8,1.4,0,0.2,0.2,0,,,,sherwki01
610,Kieffer Bellows,23,NYI,LW,45,7,0.13,0.29,0.42,0.15,0.42,1.76,6,12,18,7,27,5,23,0,-1,21,24.4,-3.5,1,0.7,1.7,1,0,1,0,belloki01
611,Kirby Dach,21,CHI,C,70,9,0.13,0.24,0.37,0.13,0.61,1.66,9,16,25,9,58,12,80,16,-18,39.5,41.7,-2.2,-0.2,1.1,0.9,0,,,,dachki01
612,Kirill Kaprizov,24,MIN,LW,81,42,0.58,0.75,1.33,0.52,0.42,3.57,46,58,104,41,135,40,69,1,27,57.4,47.6,9.8,10.7,2,12.8,6,2,4,33.3,kapriki01
613,Kirill Semyonov,27,TOR,C,3,0,0,0,0,0,0,0.33,0,0,0,0,1,0,3,0,-2,0.6,1.7,-1.1,-0.1,0,-0.1,0,,,,semyoki01
614,Klim Kostin,22,STL,C/LW,40,3,0.1,0.13,0.23,0.09,0.58,0.78,4,5,9,4,13,0,16,0,-3,13.6,15.8,-2.2,0.2,0.2,0.5,0,,,,kostikl01
615,Kole Lind,23,SEA,RW,23,3,0.09,0.26,0.35,0.12,0.52,1.35,2,6,8,3,11,0,12,0,-1,9.2,11,-1.8,0.2,0.3,0.5,0,,,,lindko01
616,Kole Sherwood,25,NSH,RW,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,,,,sherwko01
617,Kris Letang,34,PIT,D,78,21,0.13,0.74,0.87,0.27,0.63,2.74,10,55,65,20,142,43,88,9,20,76,72.7,3.3,5,5.7,10.6,9,1,8,11.1,letankr01
618,Kris Russell,34,EDM,D,31,3,0.06,0.23,0.29,0.1,0.13,1.1,2,7,9,3,24,0,23,6,7,19,18.7,0.3,0.5,1.4,1.9,0,,,,russekr01
619,Kristian Reichel,23,WPG,F,13,1,0.08,0.08,0.15,0.06,0.54,1.38,1,1,2,1,3,0,5,0,-2,4.4,4.8,-0.4,-0.1,0.1,0,0,,,,reichkr01
620,Kristian Vesalainen,22,WPG,W,53,1,0.04,0.02,0.06,0.03,0.11,0.81,2,1,3,1,12,0,20,0,-8,15.1,17,-1.9,-0.8,0.2,-0.6,0,,,,vesalkr01
621,Kristiāns Rubīns,24,TOR,D,3,0,0,0,0,0,1.33,1.67,0,0,0,0,1,0,3,0,-2,1.5,1.1,0.4,0,-0.1,-0.1,0,,,,rubinkr01
622,Kurtis Gabriel,28,CHI,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.2,0,0,0,0,,,,gabriku01
623,Kurtis MacDermid,27,COL,D,58,2,0.03,0.05,0.09,0.03,1.53,0.79,2,3,5,2,19,0,18,0,1,14.9,17.3,-2.4,0.1,0.8,0.9,0,,,,macdeku01
624,Kyle Burroughs,26,VAN,D,42,2,0.02,0.1,0.12,0.04,0.93,0.93,1,4,5,2,15,0,23,5,-3,15.6,21.4,-5.9,-0.1,1,0.9,0,,,,burroky01
625,Kyle Capobianco,24,ARI,D,45,3,0.04,0.16,0.2,0.07,0.84,0.89,2,7,9,3,31,2,42,1,-12,25.1,36.1,-11,0.2,0.8,1,0,,,,capobky01
626,Kyle Clifford,31,TOT,LW,25,1,0.04,0.12,0.16,0.05,1.24,1.16,1,3,4,1,8,0,13,0,-5,7.9,9.2,-1.4,-0.1,0,-0.1,0,,,,cliffky01
627,Kyle Connor,25,WPG,LW,79,38,0.59,0.58,1.18,0.48,0.05,4.01,46,44,90,37,116,38,92,11,-3,67.1,65.6,1.5,8.7,1.9,10.6,5,1,4,20,connoky01
628,Kyle Criscuolo,29,DET,C,6,1,0,0.33,0.33,0.09,0.33,0.83,0,2,2,1,2,0,1,0,1,2.3,1.7,0.5,0,0.1,0.1,0,,,,criscky01
629,Kyle Okposo,33,BUF,RW,74,18,0.28,0.32,0.61,0.25,0.58,2.35,20,23,43,17,59,21,67,14,-15,35.7,42.9,-7.3,3,1.1,4.1,1,0,1,0,okposky01
630,Kyle Palmieri,30,NYI,RW,69,13,0.22,0.26,0.48,0.19,0.83,2.26,15,17,32,13,61,13,48,0,0,43,42.4,0.5,1.7,1.5,3.2,2,2,0,100,palmiky01
631,Kyle Rau,29,MIN,C,5,0,0,0,0,0,0,0.6,0,0,0,0,0,0,3,0,-3,1.1,2.3,-1.2,-0.1,-0.1,-0.2,0,,,,rauky01
632,Kyle Turris,32,EDM,C,23,1,0.04,0.13,0.17,0.06,0.17,0.91,1,3,4,1,6,2,9,0,-5,5.9,10.1,-4.2,-0.1,0,-0.1,2,2,0,100,turriky01
633,Lane Pederson,24,SJS,F,29,1,0,0.07,0.07,0.02,0.34,0.83,0,2,2,1,3,1,18,0,-16,7.9,12.9,-5.1,-0.7,-0.1,-0.8,0,,,,pederla01
634,Lars Eller,32,WSH,C,72,12,0.18,0.25,0.43,0.17,0.56,1.61,13,17,30,12,54,6,70,18,-4,39.3,38.1,1.3,1.1,1.1,2.2,0,,,,ellerla01
635,Lassi Thomson,21,OTT,D,16,1,0,0.31,0.31,0.09,0.13,1.13,0,5,5,1,15,2,24,3,-8,10.4,11.6,-1.2,0.1,0.1,0.3,0,,,,thomsla01
636,Laurent Brossoit,28,VEG,G,24,0,0,0,0,0,0,0,0,0,0,0,62,5,62,16,0,49.2,40,,0,0,2.5,0,,,,brossla01
637,Laurent Dauphin,26,MTL,C,38,4,0.11,0.21,0.32,0.11,0.66,1.32,4,8,12,4,20,0,35,5,-10,16.2,26.6,-10.4,0.1,0.2,0.4,0,,,,dauphla01
638,Lawson Crouse,24,ARI,LW,65,15,0.31,0.22,0.52,0.22,0.8,2.02,19,13,32,14,51,11,70,21,-9,31.9,39.6,-7.7,2.1,1,3,0,,,,crousla01
639,Leo Komarov,35,NYI,C,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3,0.6,-0.3,0,0,0,0,,,,komarle01
640,Leon Draisaitl,26,EDM,C,80,44,0.69,0.69,1.38,0.56,0.5,3.48,53,52,105,43,145,54,84,10,17,65.6,64.4,1.2,10.9,2.4,13.3,5,1,4,20,draisle01
641,Liam Foudy,21,CBJ,C,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0.1,0.9,-0.8,0,0,-0.1,0,,,,foudyli01
642,Liam O'Brien,27,ARI,C,39,1,0.05,0.03,0.08,0.03,2.72,0.92,2,1,3,1,7,0,7,1,1,8.5,15.7,-7.2,-0.5,0.5,-0.1,0,,,,obrieli01
643,Lias Andersson,23,LAK,C,20,1,0.05,0.05,0.1,0.04,0.6,1.45,1,1,2,1,4,1,10,0,-7,7.4,9.6,-2.2,-0.3,0,-0.3,2,2,0,100,anderli01
644,Libor Hájek,23,NYR,D,17,0,0,0.06,0.06,0.02,0.47,0.71,0,1,1,0,4,0,15,1,-10,8.1,10.5,-2.4,-0.2,-0.2,-0.3,0,,,,hajekli01
645,Linus Högberg,23,PHI,D,5,1,0,0.4,0.4,0.11,0.4,0.6,0,2,2,1,2,0,2,0,0,2.9,4.7,-1.8,0.1,0.2,0.3,0,,,,hogbeli01
646,Linus Sandin,25,PHI,F,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,,,,sandili01
647,Linus Ullmark,28,BOS,G,41,0,0,0.02,0.02,0.01,0.1,0,0,1,1,0,127,22,95,22,0,93.7,70.4,,0,0,7.4,0,,,,ullmali01
648,Logan Brown,23,STL,C,39,4,0.1,0.18,0.28,0.1,0.21,0.87,4,7,11,4,13,1,15,0,-3,17.1,16.9,0.2,0.3,0.3,0.6,1,1,0,100,brownlo01
649,Logan Couture,32,SJS,C,77,21,0.3,0.43,0.73,0.28,0.23,2.58,22,31,53,20,82,26,78,11,-11,50.1,49.8,0.3,3.5,1.8,5.4,6,3,3,50,coutulo01
650,Logan O'Connor,25,COL,RW,81,9,0.1,0.2,0.3,0.11,0.47,1.57,8,15,23,8,42,0,54,22,10,37.5,35.6,1.8,-0.1,1.3,1.3,0,,,,oconnlo01
651,Logan Shaw,30,OTT,RW,17,1,0.06,0.12,0.18,0.06,0.12,1,1,2,3,1,6,0,13,4,-3,4.7,6,-1.2,-0.1,0.1,0.1,0,,,,shawlo01
652,Logan Stanley,23,WPG,D,58,4,0.02,0.21,0.22,0.07,0.76,1.38,1,11,12,4,31,1,55,26,1,29.6,34.4,-4.7,0.2,1.9,2.1,0,,,,stanllo01
653,Logan Thompson,24,VEG,G,19,0,0,0,0,0,0,0,0,0,0,0,65,12,49,8,0,46,39.1,,0,0,3.6,0,,,,thomplo01
654,Loui Eriksson,36,ARI,LW,73,6,0.04,0.22,0.26,0.08,0.08,1.11,3,15,18,6,31,2,61,14,-18,28.6,40.6,-12,-0.5,0.4,-0.1,0,,,,erikslo01
655,Louis Domingue,29,PIT,G,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,2.9,3,,0,0,0.8,0,,,,dominlo01
656,Lucas Carlsson,24,FLA,D,40,3,0.08,0.15,0.23,0.08,0.25,1.03,3,6,9,3,26,1,22,0,3,28.3,20.2,8.1,0.5,0.8,1.3,0,,,,carlslu01
657,Lucas Johansen,24,WSH,D,1,0,0,1,1,0.28,0,0,0,1,1,0,1,0,0,0,1,0.7,0.2,0.6,0.1,0.1,0.2,0,,,,johanlu01
658,Lucas Raymond,19,DET,LW,82,22,0.28,0.41,0.7,0.26,0.2,2.24,22,32,54,21,87,28,91,0,-32,59,58.2,0.7,3.6,0.6,4.2,4,2,2,50,raymolu01
659,Lukáš Dostál,21,ANA,G,4,0,0,0,0,0,0,0,0,0,0,0,6,1,10,3,0,6.2,7.4,,0,0,0.6,0,,,,dostalu01
660,Lukas Reichel,19,CHI,LW,11,0,0,0.09,0.09,0.02,0,1.36,0,1,1,0,2,1,9,0,-8,4.9,5.7,-0.9,-0.3,-0.1,-0.4,1,0,1,0,reichlu01
661,Lukas Vejdemo,26,MTL,C,6,1,0.17,0,0.17,0.09,0,1.67,1,0,1,1,1,0,8,4,-3,2.4,3.6,-1.2,0,0,0,0,,,,vejdelu01
662,Luke Glendening,32,DAL,C,82,7,0.11,0.09,0.2,0.08,0.18,1.41,9,7,16,7,23,0,63,23,-17,28.9,38.2,-9.3,-0.8,1,0.1,0,,,,glendlu01
663,Luke Kunin,24,NSH,C,82,9,0.16,0.11,0.27,0.11,1.21,1.52,13,9,22,10,43,5,58,9,-11,34.8,44.3,-9.5,0.2,0.9,1,0,,,,kuninlu01
664,Luke Schenn,32,VAN,D,66,6,0.08,0.18,0.26,0.09,0.92,1.18,5,11,16,6,46,0,45,15,15,39.6,39.4,0.2,0.8,3.6,4.4,0,,,,schenlu01
665,Luke Witkowski,31,DET,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-0.2,0,0,0,0,,,,witkolu01
666,Mackenzie Blackwood,25,NJD,G,25,0,0,0,0,0,0,0,0,0,0,0,70,10,79,8,0,47.8,55.1,,0,0,2.9,0,,,,blackma01
667,Mackenzie Entwistle,22,CHI,RW,55,5,0.09,0.13,0.22,0.08,0.42,0.62,5,7,12,5,16,0,36,4,-16,15.5,22.4,-6.9,0,0.2,0.2,0,,,,entwima01
668,Mackenzie MacEachern,27,STL,LW,14,1,0,0.14,0.14,0.04,0.29,1,0,2,2,1,3,0,4,0,-1,5.2,4.3,0.9,-0.1,0.1,-0.1,0,,,,maceama01
669,MacKenzie Weegar,28,FLA,D,80,14,0.1,0.45,0.55,0.18,1.01,2.54,8,34,42,14,120,5,102,27,40,89.2,60.9,28.3,2.7,5,7.7,0,,,,weegama01
670,Madison Bowey,26,VAN,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,-3,0.9,1.6,-0.7,0,-0.1,-0.2,0,,,,boweyma01
671,Mads Søgaard,21,OTT,G,2,0,0,0,0,0,0,0,0,0,0,0,8,3,6,2,,3.4,4.2,,0,0,0.2,0,,,,sogaama01
672,Magnus Hellberg,30,DET,G,1,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,,3,2.3,,0,0,0,0,,,,hellbma01
673,Malcolm Subban,28,BUF,G,4,0,0,0,0,0,0,0,0,0,0,0,6,3,17,3,0,4.4,9.3,,0,0,0.2,0,,,,subbama01
674,Marc McLaughlin,22,BOS,F,11,2,0.27,0,0.27,0.15,0.73,1.09,3,0,3,2,4,0,5,0,-1,4.7,5.1,-0.4,0.3,0.1,0.4,0,,,,mclauma01
675,Marc Staal,35,DET,D,71,5,0.04,0.18,0.23,0.07,0.39,1.07,3,12,15,5,63,0,88,24,-1,41.8,50.8,-9,0.3,2.6,3,0,,,,staalma01
676,Marc-André Fleury,37,TOT,G,56,1,0,0.04,0.04,0.01,0.04,0,0,2,2,1,150,34,159,35,0,106.4,115.2,,0,0,9.8,0,,,,fleurma01
677,Marc-Édouard Vlasic,34,SJS,D,75,5,0.04,0.15,0.19,0.06,0.24,0.84,3,10,13,4,28,0,55,5,-22,34.2,42.6,-8.4,0.2,1.6,1.9,0,,,,vlasima01
678,Marco Rossi,20,MIN,C,2,0,0,0,0,0,2,2.5,0,0,0,0,0,0,1,0,-1,0.9,0.9,0,-0.1,0,-0.1,0,,,,rossima01
679,Marco Scandella,31,STL,D,70,5,0.04,0.16,0.2,0.06,0.26,1.09,3,10,13,4,64,0,55,8,17,45.5,51.3,-5.8,0,3.4,3.4,0,,,,scandma01
680,Marcus Foligno,30,MIN,LW,74,18,0.31,0.26,0.57,0.24,1.51,1.32,22,18,40,17,72,12,58,23,25,42.5,29,13.5,2.9,1.7,4.6,0,,,,foligma01
681,Marcus Johansson,31,TOT,C/W,69,10,0.13,0.29,0.42,0.15,0.06,1.61,9,19,28,10,51,16,61,0,-26,39.5,35.1,4.4,0.6,0.5,1.1,0,,,,johanma03
682,Marcus Pettersson,25,PIT,D,72,6,0.03,0.24,0.26,0.08,0.53,1.15,2,16,18,5,46,0,40,2,8,47.4,38,9.4,0.6,2.9,3.6,0,,,,pettema01
683,Marián Studenič,23,TOT,RW,33,2,0.06,0.06,0.12,0.05,0.18,1.27,2,2,4,2,9,0,17,1,-7,14.9,14.9,0,-0.5,0.2,-0.2,0,,,,studema01
684,Mario Ferraro,23,SJS,D,63,4,0.03,0.19,0.22,0.07,0.25,0.78,2,11,13,4,54,1,76,18,-5,44.7,54.9,-10.2,-0.2,3.8,3.5,0,,,,ferrama01
685,Mark Borowiecki,32,NSH,D,57,1,0,0.07,0.07,0.02,2.65,0.79,0,4,4,1,21,0,42,12,-9,23.7,26.9,-3.2,-0.5,0.9,0.3,0,,,,borowma01
686,Mark Friedman,26,PIT,D,26,2,0.04,0.15,0.19,0.06,0.88,1.04,1,4,5,2,14,0,17,4,1,17.2,13.2,4,0.1,0.8,0.9,0,,,,friedma01
687,Mark Giordano,38,TOT,D,75,12,0.11,0.36,0.47,0.15,0.76,2.01,8,25,33,11,83,17,93,18,-9,53.4,43.8,9.5,2.2,2.7,4.9,0,,,,giordma01
688,Mark Jankowski,27,BUF,C,19,2,0.11,0.16,0.26,0.1,0.21,0.74,2,3,5,2,7,0,13,8,2,7,10.3,-3.3,0,0.4,0.4,0,,,,jankoma01
689,Mark Kastelic,22,OTT,C,16,2,0.13,0.13,0.25,0.1,0.88,0.69,2,2,4,2,5,0,6,0,-1,5.1,8,-2.9,0.2,0.2,0.3,0,,,,kastema01
690,Mark Pysyk,30,BUF,D,68,4,0.04,0.13,0.18,0.06,0.24,0.94,3,9,12,4,40,0,64,20,-4,36.5,48.1,-11.6,0,2.6,2.6,0,,,,pysykma01
691,Mark Scheifele,28,WPG,C,67,27,0.43,0.61,1.04,0.4,0.34,2.37,28,39,67,26,102,33,86,0,-17,57.8,56.2,1.6,5.6,1,6.6,6,2,4,33.3,scheima01
692,Mark Stone,29,VEG,RW,37,11,0.24,0.57,0.81,0.29,0.22,1.92,9,20,29,10,49,14,34,6,7,26.2,20.2,6.1,1.9,1,2.9,2,1,1,50,stonema01
693,Markus Niemeläinen,23,EDM,D,20,0,0,0.05,0.05,0.01,0.2,0.6,0,1,1,0,6,0,15,4,-5,8.5,9.7,-1.3,-0.2,0.1,-0.1,0,,,,niemema01
694,Markus Nutivaara,27,FLA,D,1,0,0,1,1,0.27,0,0,0,1,1,0,1,0,1,0,0,0.6,0.3,0.3,0.1,0,0.1,0,,,,nutivma01
695,Martin Fehérváry,22,WSH,D,79,7,0.1,0.11,0.22,0.09,0.33,1.22,8,9,17,7,76,1,78,18,15,59.1,61,-1.9,0.6,4.2,4.7,0,,,,feherma01
696,Martin Frk,28,LAK,RW,6,1,0.33,0,0.33,0.19,0.33,2.5,2,0,2,1,2,2,4,0,-4,2.7,1.7,1,0.2,0,0.1,0,,,,frkma01
697,Martin Jones,32,PHI,G,35,0,0,0,0,0,0,0,0,0,0,0,96,16,114,21,0,61.8,77.7,,0,0,5.5,0,,,,jonesma02
698,Martin Kaut,22,COL,RW,6,0,0,0,0,0,0,0.17,0,0,0,0,2,0,0,0,2,1.8,1.4,0.5,-0.1,0.1,0,0,,,,kautma01
699,Martin Nečas,23,CAR,C,78,14,0.18,0.33,0.51,0.19,0.41,2.04,14,25,39,14,62,9,56,8,5,40.5,43.6,-3.1,1.6,1.6,3.3,0,,,,necasma01
700,Mason Appleton,26,TOT,C,68,8,0.12,0.19,0.31,0.11,0.44,1.44,8,12,20,8,40,1,47,7,-1,32.7,39.9,-7.2,0,1.3,1.2,0,,,,applema01
701,Mason Geertsen,26,NJD,D,25,0,0,0,0,0,3.08,0.48,0,0,0,0,5,0,11,0,-6,5.7,7.8,-2.1,-0.2,-0.1,-0.3,0,,,,geertma01
702,Mason Marchment,26,FLA,F,54,18,0.33,0.54,0.87,0.32,0.98,2.24,17,28,45,17,61,5,28,1,29,41.5,24.1,17.4,4.1,1.5,5.7,0,,,,marchma01
703,Mason McTavish,19,ANA,C,9,1,0.22,0.11,0.33,0.15,0.22,1.33,2,1,3,1,9,4,3,1,3,4.4,5.4,-1,0.2,0.3,0.4,0,,,,mctavma01
704,Mason Shaw,23,MIN,C,3,0,0,0,0,0,1.67,2.33,0,0,0,0,0,0,2,0,-2,1.3,1.6,-0.3,-0.1,-0.1,-0.1,0,,,,shawma01
705,Mathew Barzal,24,NYI,C,73,20,0.21,0.6,0.81,0.28,0.25,2.21,15,42,57,20,75,26,64,0,-15,52.1,53.1,-1.1,3.6,1.3,4.9,6,0,6,0,barzama01
706,Mathew Dumba,27,MIN,D,57,9,0.12,0.35,0.47,0.16,0.82,2.04,7,19,26,9,69,8,70,18,9,44.6,40.3,4.3,1.7,2.3,3.9,0,,,,dumbama01
707,Mathieu Joseph,24,TOT,RW,69,11,0.17,0.26,0.43,0.17,0.42,1.25,12,17,29,11,42,0,46,16,12,32.6,34.2,-1.6,1.3,1.5,2.8,0,,,,josepma01
708,Mathieu Olivier,24,NSH,F,10,0,0,0.1,0.1,0.03,1.4,0.5,0,1,1,0,1,0,5,1,-3,1.8,5.1,-3.3,-0.2,0,-0.2,0,,,,olivima01
709,Mathieu Perreault,34,MTL,C,25,4,0.16,0.2,0.36,0.14,0.16,1.08,4,5,9,4,20,5,14,1,2,9.7,11.5,-1.8,0.5,0.4,0.9,0,,,,perrema01
710,Matias Maccelli,21,ARI,LW,23,2,0.04,0.22,0.26,0.08,0.17,0.91,1,5,6,2,10,1,19,0,-10,8,15.3,-7.3,-0.2,0,-0.2,0,,,,maccema01
711,Mats Zuccarello,34,MIN,LW,70,28,0.34,0.79,1.13,0.4,0.34,2.27,23,52,75,27,113,36,56,0,21,49.9,42.6,7.3,6.4,1.6,8,8,2,6,25,zuccama01
712,Matt Benning,27,NSH,D,65,3,0,0.17,0.17,0.04,0.6,0.94,0,10,10,3,29,0,71,18,-24,32.3,38.7,-6.4,-0.3,0.4,0.2,0,,,,bennima01
