Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
566,Linus Ullmark,30,BOS,G,40,0,0,0.03,0.03,0.01,0.05,0,0,1,1,0,137,25,103,22,0,83.5,81.3,,0,0,8.3,0,,,,ullmali01
567,Logan Cooley,19,ARI,C,82,17,0.24,0.29,0.54,0.21,0.22,1.84,20,23,43,17,65,20,62,4,-13,39.7,47.5,-7.7,2.6,1,3.6,0,,,,coolelo01
568,Logan Couture,34,SJS,C,6,0,0,0.17,0.17,0.05,0.67,1.17,0,1,1,0,3,0,5,2,0,2.7,3.7,-1,-0.2,0.2,0,1,1,0,100,coutulo01
569,Logan Mailloux,20,MTL,D,1,0,0,1,1,0.27,0,2,0,1,1,0,2,0,1,0,1,1.6,0.6,1,0.1,0.1,0.2,0,,,,mailllo01
570,Logan Morrison,21,SEA,F,4,0,0,0,0,0,0,1.5,0,0,0,0,2,2,1,0,-1,1,1.6,-0.6,-0.1,0,-0.1,0,,,,morrilo01
571,Logan O'Connor,27,COL,RW,57,10,0.23,0.21,0.44,0.18,0.6,1.49,13,12,25,10,39,0,42,16,13,32,27,5.1,1.3,1.2,2.5,0,,,,oconnlo01
572,Logan Stankoven,20,DAL,C,24,5,0.25,0.33,0.58,0.22,0.17,2.13,6,8,14,5,25,3,12,0,10,18.6,10.6,8,0.9,0.7,1.7,1,0,1,0,stanklo01
573,Logan Stanley,25,WPG,D,25,1,0.04,0.04,0.08,0.03,1.44,1.16,1,1,2,1,13,0,11,2,4,12.3,11,1.3,-0.1,1,0.8,0,,,,stanllo01
574,Logan Thompson,26,VEG,G,46,1,0,0.07,0.07,0.02,0,0,0,3,3,1,142,30,119,24,0,95.5,85.4,,0,0,8.1,0,,,,thomplo01
575,Louis Belpedio,27,PHI,D,12,2,0.17,0.17,0.33,0.14,0,1,2,2,4,2,9,0,4,1,6,4.9,4.9,0,0.4,0.8,1.2,0,,,,belpelo01
576,Louis Crevier,22,CHI,D,24,1,0,0.13,0.13,0.03,0.17,0.75,0,3,3,1,7,0,26,3,-16,10.4,20.9,-10.5,-0.2,-0.1,-0.2,0,,,,crevilo01
577,Louis Domingue,31,NYR,G,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,1.8,,0,0,0.3,0,,,,dominlo01
578,Luca Del Bel Belluz,20,CBJ,C,1,1,1,0,1,0.55,0,2,1,0,1,1,1,0,0,0,1,0.4,0,0.3,0.2,0,0.2,0,,,,delbelu01
579,Lucas Condotta,26,MTL,F,3,0,0,0,0,0,0,0.67,0,0,0,0,1,0,0,0,1,0.7,0.9,-0.2,-0.1,0.1,0,0,,,,condolu01
580,Lucas Johansen,26,WSH,D,6,0,0,0.17,0.17,0.05,0.67,0.67,0,1,1,0,4,0,3,0,1,2.1,4.5,-2.4,0,0.3,0.3,0,,,,johanlu01
581,Lucas Raymond,21,DET,LW,82,28,0.38,0.5,0.88,0.34,0.37,1.99,30,39,69,27,100,27,86,1,-12,49,54.3,-5.2,5.9,1.1,7.1,4,2,2,50,raymolu01
582,Lukas Cormier,21,VEG,D,2,0,0,0.5,0.5,0.14,0,1.5,0,1,1,0,2,1,0,0,1,1.5,1.1,0.4,0.1,0.1,0.2,0,,,,cormilu01
583,Lukáš Dostál,23,ANA,G,44,0,0,0,0,0,0.18,0,0,0,0,0,97,18,129,44,0,63.2,79.9,,0,0,7.3,0,,,,dostalu01
584,Lukas Reichel,21,CHI,LW,65,6,0.08,0.17,0.25,0.09,0.18,1.29,5,11,16,6,23,4,50,2,-29,25.5,39.8,-14.3,-0.5,0.4,-0.1,1,0,1,0,reichlu01
585,Lukáš Rousek,24,BUF,RW,15,1,0,0.13,0.13,0.04,0,0.27,0,2,2,1,5,0,6,0,-1,4.3,5.1,-0.9,-0.2,0.1,-0.1,0,,,,rouselu01
586,Luke Evangelista,21,NSH,RW,80,15,0.2,0.29,0.49,0.19,0.23,2.15,16,22,38,15,66,23,43,0,0,44.3,36.1,8.3,2.2,1.2,3.4,0,,,,evanglu01
587,Luke Glendening,34,TBL,C,81,6,0.12,0.01,0.14,0.07,0.48,0.7,10,1,11,6,23,0,46,21,-2,14.7,28.5,-13.9,-0.6,1,0.4,0,,,,glendlu01
588,Luke Hughes,20,NJD,D,82,16,0.11,0.46,0.57,0.19,0.34,1.65,9,37,46,15,107,43,90,1,-25,67.8,61.8,6,3.4,1.7,5.1,0,,,,hughelu01
589,Luke Kunin,26,SJS,C,77,8,0.14,0.09,0.23,0.1,1.08,1.27,11,7,18,8,30,6,76,22,-30,28.7,60.2,-31.5,-0.5,0.7,0.2,2,0,2,0,kuninlu01
590,Luke Schenn,34,NSH,D,63,2,0.02,0.1,0.11,0.03,0.68,1.29,1,6,7,2,33,0,45,13,1,38.4,34.1,4.3,-0.4,1.9,1.5,0,,,,schenlu01
591,Mackenzie Blackwood,27,SJS,G,44,0,0,0,0,0,0.05,0,0,0,0,0,82,19,140,33,0,65.1,102.8,,0,0,7.3,0,,,,blackma01
592,Mackenzie Entwistle,24,CHI,RW,67,4,0.07,0.09,0.16,0.06,0.7,0.99,5,6,11,4,16,1,51,7,-29,26.3,40,-13.7,-0.6,0.1,-0.4,0,,,,entwima01
593,Mackenzie MacEachern,29,STL,LW,8,0,0,0.13,0.13,0.03,0,0.5,0,1,1,0,2,0,3,0,-1,1.7,1.6,0.1,-0.1,0,0,0,,,,maceama01
594,MacKenzie Weegar,30,CGY,D,82,19,0.24,0.39,0.63,0.24,0.62,2.54,20,31,51,19,110,24,109,25,2,64.2,67,-2.8,4.6,4,8.6,0,,,,weegama01
595,Mackie Samoskevich,21,FLA,RW,7,0,0,0,0,0,0,1.57,0,0,0,0,0,0,3,0,-3,3.2,2.9,0.3,-0.2,0,-0.2,0,,,,samosma01
596,Mads Søgaard,23,OTT,G,6,0,0,0,0,0,0,0,0,0,0,0,10,1,19,3,0,12.6,8.3,,0,0,0.2,0,,,,sogaama01
597,Magnus Chrona,23,SJS,G,9,0,0,0,0,0,0,0,0,0,0,0,16,6,37,5,0,12,19,,0,0,0.3,0,,,,chronma01
598,Magnus Hellberg,32,PIT,G,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3.8,4.9,,0,0,0.5,0,,,,hellbma01
599,Maksymilian Szuber,21,ARI,D,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,-1,0.9,0.4,0.5,0,0,-0.1,0,,,,szubema01
600,Malcolm Subban,30,CBJ,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1.4,2.3,,0,0,0.2,0,,,,subbama01
601,Marat Khusnutdinov,21,MIN,C,16,1,0.06,0.19,0.25,0.08,0.38,0.38,1,3,4,1,5,1,9,2,-3,5.1,5.8,-0.8,-0.1,0.1,0,0,,,,khusnma01
602,Marc Del Gaizo,24,NSH,D,9,1,0,0.33,0.33,0.09,0.22,0.89,0,3,3,1,8,0,7,1,2,5.7,5.8,-0.1,0.1,0.4,0.5,0,,,,delgama01
603,Marc Johnstone,27,PIT,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0.7,-0.7,0,0,0,0,,,,johnsma04
604,Marc McLaughlin,24,BOS,F,1,1,1,0,1,0.54,0,2,1,0,1,1,1,0,0,0,1,0.7,0.3,0.4,0.2,0.1,0.2,0,,,,mclauma01
605,Marc Staal,37,PHI,D,35,2,0.03,0.11,0.14,0.05,0.4,0.57,1,4,5,2,20,0,26,8,2,23.1,18.1,4.9,0,1.3,1.3,0,,,,staalma01
606,Marc-André Fleury,39,MIN,G,40,0,0,0.03,0.03,0.01,0.1,0,0,1,1,0,112,34,111,35,0,65.4,62.1,,0,0,5.2,0,,,,fleurma01
607,Marc-Édouard Vlasic,36,SJS,D,57,5,0.11,0.11,0.21,0.09,0.46,1.26,6,6,12,5,26,1,64,12,-27,26.3,47.2,-20.9,0.6,0.6,1.2,0,,,,vlasima01
608,Marco Rossi,22,MIN,C,82,16,0.26,0.23,0.49,0.2,0.57,2.04,21,18,39,16,61,15,51,1,-4,48.3,43.5,4.8,2.1,1.4,3.5,1,0,1,0,rossima01
609,Marco Scandella,33,STL,D,65,3,0.03,0.09,0.12,0.04,0.23,0.65,2,6,8,3,28,0,33,7,2,26.7,33.5,-6.9,0,2,2,0,,,,scandma01
610,Marcus Foligno,32,MIN,LW,55,9,0.18,0.22,0.4,0.16,1.07,1.02,10,12,22,9,30,0,37,17,10,22.9,19,3.9,0.9,1.3,2.2,0,,,,foligma01
611,Marcus Johansson,33,MIN,C/W,78,11,0.14,0.24,0.38,0.14,0.28,1.44,11,18,29,11,52,15,58,6,-15,39.7,37.3,2.5,0.5,0.9,1.4,1,0,1,0,johanma03
612,Marcus Pettersson,27,PIT,D,82,9,0.05,0.32,0.37,0.11,0.54,1.29,4,25,29,9,100,0,94,22,28,76.1,67.5,8.5,1,5.7,6.7,0,,,,pettema01
613,Marián Studenič,25,SEA,RW,2,0,0,0,0,0,1,0.5,0,0,0,0,0,0,1,0,-1,0.7,0.5,0.2,0,0,-0.1,0,,,,studema01
614,Mario Ferraro,25,SJS,D,78,7,0.04,0.23,0.27,0.08,0.46,1.59,3,18,21,7,63,1,140,40,-38,51.4,73.2,-21.8,0.2,2.2,2.3,0,,,,ferrama01
615,Mark Friedman,28,VAN,D,23,0,0,0.04,0.04,0.01,0.91,0.7,0,1,1,0,12,0,9,1,4,11.1,11,0.1,-0.2,0.8,0.6,0,,,,friedma01
616,Mark Giordano,40,TOR,D,46,3,0.07,0.13,0.2,0.07,1.07,1.28,3,6,9,3,38,1,45,18,10,31.3,24.2,7.2,0.2,1.9,2.1,0,,,,giordma01
617,Mark Jankowski,29,NSH,C,32,6,0.22,0.25,0.47,0.19,0.25,1.5,7,8,15,6,21,2,10,2,11,19.6,12.6,7.1,1,0.8,1.8,0,,,,jankoma01
618,Mark Kastelic,24,OTT,C,63,4,0.08,0.08,0.16,0.06,1,0.95,5,5,10,4,15,0,21,1,-5,16.1,16.2,-0.2,0.1,0.4,0.5,0,,,,kastema01
619,Mark Scheifele,30,WPG,C,74,26,0.34,0.64,0.97,0.35,0.77,2.08,25,46,71,26,108,30,59,0,19,56.6,59.3,-2.7,5.2,2.3,7.5,1,0,1,0,scheima01
620,Mark Stone,31,VEG,RW,56,18,0.29,0.66,0.95,0.33,0.39,2.09,16,36,52,19,72,24,56,9,1,37.2,34.9,2.3,3.6,1.3,4.8,0,,,,stonema01
621,Marshall Rifai,25,TOR,D,2,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,1,0.8,0.7,0.1,0,0.1,0.1,0,,,,rifaima01
622,Martin Fehérváry,24,WSH,D,66,5,0.05,0.2,0.24,0.08,0.36,0.92,3,12,15,5,42,0,62,13,-7,42.8,48.4,-5.6,0.2,2.9,3.1,0,,,,feherma01
623,Martin Jones,34,TOR,G,22,0,0,0,0,0,0,0,0,0,0,0,77,14,56,14,0,49,41.5,,0,0,3.2,0,,,,jonesma02
624,Martin Nečas,25,CAR,C,77,21,0.31,0.38,0.69,0.27,0.55,3,23,28,51,20,78,21,66,0,-9,54.8,49.6,5.2,3.6,1.4,5,2,1,1,50,necasma01
625,Martin Pospisil,24,CGY,C,63,9,0.13,0.25,0.38,0.14,1.73,1.86,8,16,24,9,41,2,25,0,14,35.8,29.9,6,0.9,1.4,2.3,0,,,,pospima01
626,Mason Appleton,28,WPG,C,82,14,0.17,0.27,0.44,0.16,0.32,1.49,14,21,35,13,54,3,51,16,16,48.2,47.6,0.6,1.2,2,3.2,0,,,,applema01
627,Mason Lohrei,23,BOS,D,41,5,0.1,0.22,0.32,0.11,0.44,1.05,4,9,13,5,32,4,31,1,-2,26.1,27.3,-1.2,0.8,1.3,2.1,0,,,,lohrema01
628,Mason Marchment,28,DAL,F,81,20,0.27,0.38,0.65,0.25,0.67,1.85,21,30,51,20,76,16,38,0,22,48.1,42,6.1,3.8,2,5.8,0,,,,marchma01
629,Mason McTavish,21,ANA,C,64,16,0.3,0.36,0.66,0.26,1.34,2.03,19,22,41,16,61,12,73,1,-23,36.3,42.3,-6,3,0.3,3.3,1,0,1,0,mctavma01
630,Mason Morelli,27,VEG,F,9,2,0.33,0.11,0.44,0.21,0,1,3,1,4,2,4,1,6,0,-3,3.7,3.4,0.4,0.4,0,0.4,0,,,,morelma01
631,Mason Shaw,25,MIN,C,20,1,0.05,0.1,0.15,0.05,1.7,1.05,1,2,3,1,5,0,5,0,0,4.4,4.8,-0.5,-0.1,0.2,0.1,0,,,,shawma01
632,Mathew Barzal,26,NYI,C,80,28,0.29,0.71,1,0.35,0.43,3,22,55,77,27,112,36,80,0,-4,66.9,57.8,9.2,5.6,1.6,7.1,5,0,5,0,barzama01
633,Mathew Dumba,29,TOT,D,76,4,0.05,0.11,0.16,0.06,1.16,1.13,4,8,12,4,51,1,97,29,-18,43.1,58.2,-15.1,-0.3,1.6,1.3,0,,,,dumbama01
634,Mathieu Joseph,26,OTT,RW,72,12,0.15,0.33,0.49,0.17,0.71,1.72,11,23,34,12,52,4,74,22,-4,38.6,40.9,-2.3,1.2,1.2,2.4,0,,,,josepma01
635,Mathieu Olivier,26,CBJ,F,54,5,0.09,0.13,0.22,0.09,1.3,1.02,5,7,12,5,20,0,29,5,-4,18.8,27.6,-8.8,0,0.5,0.5,0,,,,olivima01
636,Matias Maccelli,23,ARI,LW,82,20,0.21,0.49,0.7,0.25,0.1,1.82,17,38,55,20,80,21,64,1,-4,51.6,49.2,2.4,3.5,1.3,4.9,0,,,,maccema01
637,Mats Zuccarello,36,MIN,LW,69,20,0.17,0.74,0.91,0.29,0.43,2.51,12,50,62,20,97,47,56,1,-5,39.1,35.2,3.8,3.6,1.3,4.9,6,3,3,50,zuccama01
638,Matt Benning,29,SJS,D,14,1,0,0.14,0.14,0.04,1,0.93,0,2,2,1,5,0,15,5,-5,4.9,15.4,-10.5,-0.1,0.4,0.2,0,,,,bennima01
639,Matt Boldy,22,MIN,LW,75,26,0.39,0.53,0.92,0.35,0.64,3.03,29,39,68,26,110,48,58,1,5,51.9,37.4,14.5,5.5,1.8,7.3,4,3,1,75,boldyma01
640,Matt Duchene,33,DAL,C,80,24,0.31,0.5,0.81,0.3,0.25,2.15,24,38,62,23,88,23,51,1,15,51,48,3,4.9,1.9,6.8,5,3,2,60,duchema01
641,Matt Grzelcyk,30,BOS,D,63,4,0.03,0.14,0.17,0.06,0.59,0.94,2,9,11,4,45,0,38,6,13,44.8,42.6,2.2,-0.1,3.3,3.2,0,,,,grzelma01
642,Matt Martin,34,NYI,LW,57,3,0.07,0.07,0.14,0.06,0.75,0.84,4,4,8,3,19,0,12,0,7,17.1,19.5,-2.4,-0.3,0.8,0.5,0,,,,martima02
643,Matt Murray,25,DAL,G,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1.2,0.8,,0,0,0.4,0,,,,murrama03
644,Matt Rempe,21,NYR,C,17,1,0.06,0.06,0.12,0.05,4.18,0.71,1,1,2,1,4,0,3,0,1,3,4,-1,0,0.2,0.2,0,,,,rempema01
645,Matt Roy,28,LAK,D,81,8,0.06,0.25,0.31,0.1,0.52,1.67,5,19,24,8,79,1,80,23,21,63.1,51.5,11.6,0.8,5.6,6.4,0,,,,royma04
646,Matt Tomkins,29,TBL,G,6,0,0,0,0,0,0,0,0,0,0,0,24,5,20,1,0,10.2,11.9,,0,0,0.8,0,,,,tomkima01
647,Matt Villalta,24,ARI,G,2,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,1.6,1.9,,0,0,-0.1,0,,,,villama01
648,Matthew Beniers,21,SEA,C,77,14,0.19,0.29,0.48,0.18,0.26,1.73,15,21,36,14,62,19,57,3,-11,43.9,40,3.9,1.1,1.6,2.8,6,1,5,16.7,beniema01
649,Matthew Coronato,21,CGY,RW,34,3,0.09,0.18,0.26,0.1,0.12,1.71,3,6,9,3,19,5,29,0,-15,14.1,16.6,-2.5,0,-0.1,-0.1,0,,,,coronma01
650,Matthew Highmore,27,OTT,LW,7,1,0,0.29,0.29,0.08,0,0.14,0,2,2,1,2,0,6,4,0,0.8,1.2,-0.3,0,0.1,0.1,0,,,,highmma01
651,Matthew Kessel,23,STL,D,39,2,0.03,0.15,0.18,0.06,0.31,0.72,1,6,7,2,20,0,25,5,0,20.6,27.1,-6.5,0,1.5,1.5,0,,,,kessema01
652,Matthew Knies,21,TOR,LW,80,14,0.19,0.25,0.44,0.17,0.56,1.44,15,19,34,13,59,3,54,7,9,44.9,39.2,5.8,1.9,1.2,3.1,0,,,,kniesma01
653,Matthew Nieto,31,PIT,LW,22,1,0.05,0.14,0.18,0.06,0.18,0.59,1,3,4,1,9,0,9,5,5,6.3,9,-2.7,-0.2,0.5,0.2,0,,,,nietoma01
654,Matthew Phillips,25,TOT,F,31,2,0.03,0.13,0.16,0.05,0,0.68,1,4,5,2,11,2,12,0,-3,8.8,10.4,-1.6,-0.3,0.3,0,0,,,,phillma01
655,Matthew Poitras,19,BOS,C,33,5,0.15,0.3,0.45,0.16,0.18,1.21,5,10,15,5,20,1,15,0,4,17.3,16.3,1,0.7,0.6,1.4,0,,,,poitrma01
656,Matthew Savoie,20,BUF,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,,,savoima01
657,Matthew Tkachuk,26,FLA,LW/RW,80,31,0.33,0.78,1.1,0.39,1.1,3.5,25,60,85,30,128,51,60,2,19,60.7,49.8,10.9,6.9,2.5,9.4,1,0,1,0,tkachma01
658,Mattias Ekholm,33,EDM,D,79,15,0.14,0.43,0.57,0.19,0.59,2.24,11,33,44,15,110,5,75,14,44,83.1,55.3,27.9,3.3,6.2,9.5,0,,,,ekholma01
659,Mattias Janmark,31,EDM,C,71,4,0.06,0.11,0.17,0.06,0.65,0.94,4,8,12,4,25,0,41,16,0,27.1,22.7,4.4,-0.8,0.8,0,0,,,,janmama02
660,Mattias Samuelsson,23,BUF,D,41,2,0.02,0.15,0.17,0.05,0.63,1.07,1,6,7,2,34,0,43,13,4,27.3,30.9,-3.7,-0.2,2.1,1.8,0,,,,samuema02
661,Mavrik Bourque,22,DAL,C,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.7,0.2,0.5,0,0,0,0,,,,bourqma01
662,Max Comtois,25,CAR,LW,1,0,0,1,1,0.27,0,1,0,1,1,0,1,0,1,0,0,0.7,0.9,-0.2,0.1,0,0.1,0,,,,comtoma01
663,Max Domi,28,TOR,LW,80,15,0.11,0.48,0.59,0.19,1.48,1.71,9,37,46,15,77,10,57,0,10,47.1,39.9,7.2,2.5,1.3,3.7,4,2,2,50,domima01
664,Max Guenette,22,OTT,D,7,0,0,0,0,0,0.29,0.86,0,0,0,0,2,0,3,0,-1,3.1,4.6,-1.5,-0.1,0.1,0,0,,,,guenema01
665,Max Jones,25,ANA,LW,52,5,0.1,0.19,0.29,0.1,0.63,1.46,5,10,15,5,23,4,25,0,-6,22.2,24,-1.8,0.2,0.5,0.7,0,,,,jonesma03
666,Max McCormick,31,SEA,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,-0.3,0,0,0,0,,,,mccorma01
667,Max Pacioretty,35,WSH,LW,47,7,0.09,0.4,0.49,0.15,0.53,2.02,4,18,22,7,36,15,35,0,-14,22.9,21.9,1.1,0.7,0.4,1.1,0,,,,pacioma01
668,Maxime Lajoie,26,TOR,D,7,0,0,0.14,0.14,0.04,0,0.14,0,1,1,0,4,1,2,0,1,1.8,2.5,-0.7,0,0.2,0.2,0,,,,lajoima01
669,Maxwell Crozier,23,TBL,D,13,1,0,0.15,0.15,0.04,0.54,1,0,2,2,1,6,0,8,0,-2,5.5,6,-0.5,0,0.2,0.2,0,,,,crozima01
670,Maxwell Willman,28,NJD,C,18,2,0.17,0.06,0.22,0.11,0.11,0.94,3,1,4,2,5,0,4,0,1,3.6,8.4,-4.8,0.3,0.2,0.5,0,,,,willmma01
671,Michael Amadio,27,VEG,C,73,11,0.19,0.18,0.37,0.15,0.22,1.6,14,13,27,11,49,8,37,0,4,38.3,30.6,7.7,1.2,1.3,2.5,0,,,,amadimi01
672,Michael Anderson,24,LAK,D,74,5,0.03,0.22,0.24,0.07,0.24,1.2,2,16,18,5,61,0,52,13,22,50.3,46.9,3.4,0.1,5.2,5.3,0,,,,andermi02
673,Michael Bunting,28,TOT,LW,81,20,0.23,0.44,0.68,0.25,0.7,2.07,19,34,53,20,84,38,65,0,-19,45.4,43.1,2.3,3.6,0.9,4.5,0,,,,buntimi01
674,Michael Carcone,27,ARI,F,74,14,0.28,0.11,0.39,0.18,0.47,1.5,20,8,28,13,42,3,41,0,-2,28.7,36.1,-7.4,2.6,0.9,3.4,0,,,,carcomi01
675,Michael Eyssimont,27,TBL,C,81,10,0.14,0.17,0.31,0.12,1.28,1.84,11,13,24,10,43,7,29,0,7,33.1,34.9,-1.9,0.8,1.4,2.2,1,0,1,0,eyssimi01
676,Michael Hutchinson,33,DET,G,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1.2,1.6,,0,0,0.3,0,,,,hutchmi01
677,Michael Kesselring,24,ARI,D,65,7,0.08,0.25,0.32,0.11,1.02,1.17,5,15,20,7,53,1,43,2,11,40.7,41.6,-0.9,1.3,2.7,4,0,,,,kessemi01
678,Michael McCarron,28,NSH,RW,70,9,0.17,0.14,0.31,0.13,1.43,1.34,12,10,22,9,38,0,40,6,4,31.2,35.4,-4.2,0.8,1.1,1.9,0,,,,mccarmi01
679,Michael McLeod,25,NJD,C,45,8,0.22,0.2,0.42,0.18,0.22,1.62,10,9,19,8,37,0,42,11,6,25.7,24.8,0.9,1,1,2,0,,,,mcleomi01
680,Michael Pezzetta,25,MTL,C,61,4,0.05,0.15,0.2,0.07,0.97,0.69,3,9,12,4,20,0,16,0,4,10.9,17.3,-6.4,0.2,0.7,0.8,1,0,1,0,pezzemi01
681,Michael Rasmussen,24,DET,C,75,12,0.17,0.27,0.44,0.17,0.63,1.35,13,19,32,12,51,2,53,12,8,34,38.1,-4.2,1.3,1.5,2.8,0,,,,rasmumi01
682,Michael Sgarbossa,31,WSH,C,25,3,0.16,0.12,0.28,0.12,0.08,1.08,4,3,7,3,11,3,9,1,0,9,8.8,0.2,0.3,0.4,0.7,0,,,,sgarbmi01
683,Mika Zibanejad,30,NYR,C,81,26,0.32,0.57,0.89,0.33,0.37,2.73,25,44,69,26,128,57,67,11,15,45.9,46.7,-0.8,5,2.5,7.5,7,2,5,28.6,zibanmi01
684,Mikael Backlund,34,CGY,C,82,15,0.18,0.29,0.48,0.18,0.29,2.55,15,23,38,14,71,10,94,29,-4,53.2,49.8,3.4,0.8,1.7,2.5,0,,,,backlmi01
685,Mikael Granlund,31,SJS,C,69,20,0.17,0.7,0.87,0.28,0.46,1.94,12,47,59,19,83,30,100,24,-23,38.5,60,-21.5,3,1.3,4.4,3,0,3,0,granlmi01
686,Mikael Pyyhtia,22,CBJ,LW,17,1,0,0.12,0.12,0.03,0,1.29,0,2,2,1,5,0,12,2,-5,5.6,10.1,-4.6,-0.4,0.1,-0.4,0,,,,pyyhtmi01
687,Mike Hoffman,34,SJS,C/LW,66,9,0.15,0.2,0.35,0.14,0.3,1.08,10,13,23,9,35,12,44,0,-21,24.6,38.8,-14.3,0.7,0.6,1.3,4,0,4,0,hoffmmi02
688,Mike Matheson,29,MTL,D,82,20,0.13,0.62,0.76,0.24,0.71,2.28,11,49,60,19,107,39,131,39,-24,58.2,65.2,-7,4.6,2.1,6.7,1,0,1,0,mathemi01
689,Mike Reilly,30,TOT,D,61,8,0.1,0.3,0.39,0.13,0.49,2.07,6,17,23,8,50,9,43,1,-1,41.3,35.8,5.5,1.6,1.9,3.5,0,,,,reillmi01
690,Mikhail Sergachev,25,TBL,D,34,6,0.06,0.5,0.56,0.17,0.47,1.56,2,16,18,5,36,11,51,10,-16,28.7,25.4,3.3,1.1,0.5,1.5,0,,,,sergami01
691,Mikko Rantanen,27,COL,RW,80,39,0.53,0.78,1.3,0.49,0.63,3.39,42,60,102,39,168,64,86,1,19,73,58.4,14.7,8.9,2.3,11.2,4,1,3,25,rantami01
692,Milan Lucic,35,BOS,LW,4,1,0,0.5,0.5,0.14,0.5,0.25,0,2,2,1,2,0,3,0,-1,2.4,1.6,0.8,0.1,0,0.1,0,,,,lucicmi01
693,Miles Wood,28,COL,LW,74,9,0.12,0.23,0.35,0.13,1.01,2.26,9,17,26,10,43,1,52,5,-5,43.9,43.5,0.4,0.5,0.7,1.3,0,,,,woodmi01
694,Miloš Kelemen,24,ARI,F,10,0,0,0.1,0.1,0.03,0,0.5,0,1,1,0,2,0,4,0,-2,1.8,4,-2.2,-0.1,0,-0.1,0,,,,kelemmi01
695,Miro Heiskanen,24,DAL,D,71,17,0.13,0.63,0.76,0.24,0.51,2.28,9,43,52,17,119,38,75,2,8,68.5,48.7,19.8,3.9,3.7,7.7,0,,,,heiskmi01
696,Mitch Marner,26,TOR,RW,69,31,0.38,0.86,1.23,0.44,0.26,2.29,25,57,82,29,120,44,76,21,21,53.9,36.5,17.4,6.8,2,8.8,4,4,0,100,marnemi01
697,Mitchell Chaffee,26,TBL,F,30,3,0.13,0.1,0.23,0.1,0.13,0.9,4,3,7,3,12,0,10,0,2,9.2,13.2,-4.1,0.1,0.5,0.6,0,,,,chaffmi01
698,Mitchell Stephens,26,MTL,C,23,1,0.09,0.04,0.13,0.06,0.17,0.7,2,1,3,1,9,0,13,6,2,4.3,8.6,-4.3,-0.1,0.3,0.2,0,,,,stephmi01
699,Morgan Barron,25,WPG,C,80,8,0.14,0.09,0.23,0.1,0.29,1.18,11,7,18,8,30,1,33,14,10,24.2,25.9,-1.7,0.5,1.3,1.7,0,,,,barromo01
700,Morgan Frost,24,PHI,C,71,15,0.18,0.39,0.58,0.21,0.31,1.9,13,27,40,14,56,14,38,0,4,45.1,31.5,13.7,2.3,1.6,3.9,2,1,1,50,frostmo01
701,Morgan Geekie,25,BOS,C,76,15,0.22,0.29,0.51,0.2,0.37,1.71,17,21,38,15,69,22,41,0,6,44.1,42.6,1.5,2.2,1.5,3.7,0,,,,geekimo01
702,Morgan Rielly,29,TOR,D,72,18,0.1,0.71,0.81,0.25,0.38,2.4,7,49,56,17,126,33,93,7,7,71.7,59.7,12.1,4.3,3.1,7.3,0,,,,riellmo01
703,Moritz Seider,22,DET,D,82,14,0.11,0.4,0.51,0.17,0.62,1.65,9,32,41,14,108,29,114,28,-7,49.9,67.3,-17.3,2.7,3.1,5.8,0,,,,seidemo01
704,Nate Schmidt,32,WPG,D,63,4,0.03,0.19,0.22,0.07,0.25,1.19,2,12,14,4,42,8,34,10,10,36.2,26.7,9.5,0.2,2.8,3.1,0,,,,schmina01
705,Nathan Bastian,26,NJD,RW,54,5,0.09,0.13,0.22,0.09,0.59,1.06,5,7,12,5,20,3,36,9,-10,16.5,21.3,-4.8,0.2,0.3,0.5,0,,,,bastina01
706,Nathan MacKinnon,28,COL,C,82,51,0.62,1.09,1.71,0.62,0.51,4.94,51,87,138,52,187,65,88,1,35,81.2,56.1,25.1,13.1,2.9,16,3,0,3,0,mackina01
707,Nathan Walker,29,STL,C,45,5,0.16,0.13,0.29,0.12,0.4,0.96,7,6,13,5,14,0,16,1,-1,12.3,19.1,-6.8,0.6,0.6,1.2,0,,,,walkena01
708,Nazem Kadri,33,CGY,C,82,28,0.35,0.56,0.91,0.34,0.52,3.38,29,45,74,28,105,34,71,0,0,55.4,49,6.4,5.8,1.7,7.6,3,0,3,0,kadrina01
